Lontitude,Latitude,StartYear,disturb_duration,recovery_duration,Disturbance_Depth,depth/disturb_year,depth*disturb_year,depth/recovery_year,depth*recovery_year,depth/totalYear,depth*totalYear,Disturbance
123.383,45.311,2003,1,11,300.58,300.58,300.58,27.32545455,3306.38,25.04833333,3606.96,Deforestation
123.4,45.311,1987,2,14,284.77,142.385,569.54,20.34071429,3986.78,17.798125,4556.32,Deforestation
123.402,45.311,1987,1,11,464.83,464.83,464.83,42.25727273,5113.13,38.73583333,5577.96,Deforestation
123.404,45.311,1987,2,11,604.37,302.185,1208.74,54.94272727,6648.07,46.49,7856.81,Deforestation
123.406,45.311,1987,1,12,413.11,413.11,413.11,34.42583333,4957.32,31.77769231,5370.43,Deforestation
123.32,45.313,1999,1,15,193.53,193.53,193.53,12.902,2902.95,12.095625,3096.48,Deforestation
123.326,45.313,2002,2,11,792.72,396.36,1585.44,72.06545455,8719.92,60.97846154,10305.36,Deforestation
123.329,45.313,2002,2,11,705.31,352.655,1410.62,64.11909091,7758.41,54.25461538,9169.03,Deforestation
123.33,45.313,2002,2,11,664.51,332.255,1329.02,60.41,7309.61,51.11615385,8638.63,Deforestation
123.331,45.313,1999,1,14,689.24,689.24,689.24,49.23142857,9649.36,45.94933333,10338.6,Deforestation
123.332,45.313,1999,1,11,642.1,642.1,642.1,58.37272727,7063.1,53.50833333,7705.2,Deforestation
123.333,45.313,1999,3,13,727.96,242.6533333,2183.88,55.99692308,9463.48,45.4975,11647.36,Deforestation
123.332,45.314,1999,1,12,689.1,689.1,689.1,57.425,8269.2,53.00769231,8958.3,Deforestation
123.333,45.314,1999,2,14,592.15,296.075,1184.3,42.29642857,8290.1,37.009375,9474.4,Deforestation
123.335,45.314,1999,1,14,758.52,758.52,758.52,54.18,10619.28,50.568,11377.8,Deforestation
123.323,45.317,1993,1,21,429.59,429.59,429.59,20.45666667,9021.39,19.52681818,9450.98,Deforestation
123.322,45.319,1993,1,21,261.76,261.76,261.76,12.4647619,5496.96,11.89818182,5758.72,Deforestation
123.323,45.319,1991,11,13,212.5,19.31818182,2337.5,16.34615385,2762.5,8.854166667,5100,Deforestation
123.324,45.319,1991,1,15,426.69,426.69,426.69,28.446,6400.35,26.668125,6827.04,Deforestation
123.327,45.319,1991,1,14,432.05,432.05,432.05,30.86071429,6048.7,28.80333333,6480.75,Deforestation
123.329,45.319,1991,1,19,395.91,395.91,395.91,20.83736842,7522.29,19.7955,7918.2,Deforestation
123.33,45.319,1991,1,16,569.47,569.47,569.47,35.591875,9111.52,33.49823529,9680.99,Deforestation
123.322,45.321,1991,3,21,669.99,223.33,2009.97,31.90428571,14069.79,27.91625,16079.76,Deforestation
123.323,45.321,1991,1,20,558.17,558.17,558.17,27.9085,11163.4,26.57952381,11721.57,Deforestation
123.324,45.321,1991,3,21,733.11,244.37,2199.33,34.91,15395.31,30.54625,17594.64,Deforestation
123.325,45.321,1991,4,19,450.81,112.7025,1803.24,23.72684211,8565.39,19.60043478,10368.63,Deforestation
123.323,45.275,1986,2,9,607.23,303.615,1214.46,67.47,5465.07,55.20272727,6679.53,Fire
123.325,45.275,1987,1,8,362.57,362.57,362.57,45.32125,2900.56,40.28555556,3263.13,Fire
123.327,45.275,2004,3,8,819.36,273.12,2458.08,102.42,6554.88,74.48727273,9012.96,Fire
123.329,45.275,2005,2,8,554.64,277.32,1109.28,69.33,4437.12,55.464,5546.4,Fire
123.331,45.275,2004,3,8,882.9,294.3,2648.7,110.3625,7063.2,80.26363636,9711.9,Fire
123.333,45.275,2005,1,9,481.11,481.11,481.11,53.45666667,4329.99,48.111,4811.1,Fire
123.335,45.275,2005,2,8,620.7,310.35,1241.4,77.5875,4965.6,62.07,6207,Fire
123.339,45.275,2006,1,8,253.99,253.99,253.99,31.74875,2031.92,28.22111111,2285.91,Fire
123.373,45.275,2005,2,8,171.64,85.82,343.28,21.455,1373.12,17.164,1716.4,Fire
123.321,45.277,2011,2,2,875.28,437.64,1750.56,437.64,1750.56,218.82,3501.12,Fire
123.325,45.277,2005,2,8,610,305,1220,76.25,4880,61,6100,Fire
123.327,45.277,2005,2,8,839.29,419.645,1678.58,104.91125,6714.32,83.929,8392.9,Fire
123.329,45.277,2005,3,7,668.16,222.72,2004.48,95.45142857,4677.12,66.816,6681.6,Fire
123.331,45.277,2005,2,8,811.21,405.605,1622.42,101.40125,6489.68,81.121,8112.1,Fire
123.333,45.277,2005,3,5,400.9,133.6333333,1202.7,80.18,2004.5,50.1125,3207.2,Fire
123.335,45.277,2005,3,7,497.11,165.7033333,1491.33,71.01571429,3479.77,49.711,4971.1,Fire
123.367,45.277,2006,1,8,236.37,236.37,236.37,29.54625,1890.96,26.26333333,2127.33,Fire
123.373,45.277,2006,1,8,184.83,184.83,184.83,23.10375,1478.64,20.53666667,1663.47,Fire
123.319,45.279,2000,1,9,366.08,366.08,366.08,40.67555556,3294.72,36.608,3660.8,Fire
123.321,45.279,2011,2,2,845.36,422.68,1690.72,422.68,1690.72,211.34,3381.44,Fire
123.325,45.279,2003,2,10,672.88,336.44,1345.76,67.288,6728.8,56.07333333,8074.56,Fire
123.363,45.279,2006,1,8,255.66,255.66,255.66,31.9575,2045.28,28.40666667,2300.94,Fire
123.365,45.279,2006,1,8,288.56,288.56,288.56,36.07,2308.48,32.06222222,2597.04,Fire
123.367,45.279,2004,2,9,324.6,162.3,649.2,36.06666667,2921.4,29.50909091,3570.6,Fire
123.369,45.279,2005,2,8,267.15,133.575,534.3,33.39375,2137.2,26.715,2671.5,Fire
123.371,45.279,2005,4,6,178.43,44.6075,713.72,29.73833333,1070.58,17.843,1784.3,Fire
123.375,45.279,2005,2,8,257.15,128.575,514.3,32.14375,2057.2,25.715,2571.5,Fire
123.319,45.281,2000,1,9,475.56,475.56,475.56,52.84,4280.04,47.556,4755.6,Fire
123.321,45.281,2011,2,2,923.34,461.67,1846.68,461.67,1846.68,230.835,3693.36,Fire
123.337,45.281,1985,2,4,162.38,81.19,324.76,40.595,649.52,27.06333333,974.28,Fire
123.363,45.281,2006,1,8,318.54,318.54,318.54,39.8175,2548.32,35.39333333,2866.86,Fire
123.367,45.281,2004,3,8,249.82,83.27333333,749.46,31.2275,1998.56,22.71090909,2748.02,Fire
123.319,45.283,2000,1,10,548.39,548.39,548.39,54.839,5483.9,49.85363636,6032.29,Fire
123.321,45.283,2000,1,10,513.32,513.32,513.32,51.332,5133.2,46.66545455,5646.52,Fire
123.343,45.283,2007,2,6,773.22,386.61,1546.44,128.87,4639.32,96.6525,6185.76,Fire
123.345,45.283,2001,3,10,487.87,162.6233333,1463.61,48.787,4878.7,37.52846154,6342.31,Fire
123.351,45.283,2001,3,7,501.18,167.06,1503.54,71.59714286,3508.26,50.118,5011.8,Fire
123.355,45.283,2007,1,7,610.44,610.44,610.44,87.20571429,4273.08,76.305,4883.52,Fire
123.357,45.283,2007,2,6,742.88,371.44,1485.76,123.8133333,4457.28,92.86,5943.04,Fire
123.359,45.283,2007,3,5,777.26,259.0866667,2331.78,155.452,3886.3,97.1575,6218.08,Fire
123.361,45.283,2007,2,6,435.37,217.685,870.74,72.56166667,2612.22,54.42125,3482.96,Fire
123.319,45.285,2000,1,9,378.13,378.13,378.13,42.01444444,3403.17,37.813,3781.3,Fire
123.325,45.285,2000,1,5,156.06,156.06,156.06,31.212,780.3,26.01,936.36,Fire
123.343,45.285,2007,2,6,699.99,349.995,1399.98,116.665,4199.94,87.49875,5599.92,Fire
123.345,45.285,2007,2,6,805.78,402.89,1611.56,134.2966667,4834.68,100.7225,6446.24,Fire
123.347,45.285,2001,2,9,518.63,259.315,1037.26,57.62555556,4667.67,47.14818182,5704.93,Fire
123.361,45.285,1995,1,9,201.06,201.06,201.06,22.34,1809.54,20.106,2010.6,Fire
123.381,45.285,2006,1,8,379.65,379.65,379.65,47.45625,3037.2,42.18333333,3416.85,Fire
123.383,45.285,2005,2,8,850.68,425.34,1701.36,106.335,6805.44,85.068,8506.8,Fire
123.321,45.287,1993,1,10,417.3,417.3,417.3,41.73,4173,37.93636364,4590.3,Fire
123.325,45.287,2000,1,8,431.7,431.7,431.7,53.9625,3453.6,47.96666667,3885.3,Fire
123.341,45.287,2007,2,6,698.05,349.025,1396.1,116.3416667,4188.3,87.25625,5584.4,Fire
123.343,45.287,2007,2,6,735.9,367.95,1471.8,122.65,4415.4,91.9875,5887.2,Fire
123.345,45.287,2007,2,6,824.23,412.115,1648.46,137.3716667,4945.38,103.02875,6593.84,Fire
123.347,45.287,2007,2,6,222.46,111.23,444.92,37.07666667,1334.76,27.8075,1779.68,Fire
123.353,45.287,1995,1,10,508.31,508.31,508.31,50.831,5083.1,46.21,5591.41,Fire
123.355,45.287,1995,4,7,590.39,147.5975,2361.56,84.34142857,4132.73,53.67181818,6494.29,Fire
123.359,45.287,2010,1,4,173.41,173.41,173.41,43.3525,693.64,34.682,867.05,Fire
123.381,45.287,2006,1,8,202.23,202.23,202.23,25.27875,1617.84,22.47,1820.07,Fire
123.383,45.287,2005,2,8,771.98,385.99,1543.96,96.4975,6175.84,77.198,7719.8,Fire
123.383,45.288,2005,2,8,728.65,364.325,1457.3,91.08125,5829.2,72.865,7286.5,Fire
123.385,45.288,2005,2,8,822.84,411.42,1645.68,102.855,6582.72,82.284,8228.4,Fire
123.391,45.288,2012,1,2,175.23,175.23,175.23,87.615,350.46,58.41,525.69,Fire
123.343,45.289,2007,2,6,454.55,227.275,909.1,75.75833333,2727.3,56.81875,3636.4,Fire
123.345,45.289,2007,2,6,429.01,214.505,858.02,71.50166667,2574.06,53.62625,3432.08,Fire
123.347,45.289,2007,1,7,157.17,157.17,157.17,22.45285714,1100.19,19.64625,1257.36,Fire
123.353,45.289,1995,1,10,374.4,374.4,374.4,37.44,3744,34.03636364,4118.4,Fire
123.373,45.289,2005,2,8,526.35,263.175,1052.7,65.79375,4210.8,52.635,5263.5,Fire
123.375,45.289,2005,1,9,665.63,665.63,665.63,73.95888889,5990.67,66.563,6656.3,Fire
123.329,45.291,1987,1,8,446.9,446.9,446.9,55.8625,3575.2,49.65555556,4022.1,Fire
123.331,45.291,1996,2,9,371.01,185.505,742.02,41.22333333,3339.09,33.72818182,4081.11,Fire
123.335,45.291,1986,2,10,448.37,224.185,896.74,44.837,4483.7,37.36416667,5380.44,Fire
123.371,45.291,2005,2,8,751.55,375.775,1503.1,93.94375,6012.4,75.155,7515.5,Fire
123.373,45.291,2004,3,8,889.51,296.5033333,2668.53,111.18875,7116.08,80.86454545,9784.61,Fire
123.375,45.291,2005,2,8,659.45,329.725,1318.9,82.43125,5275.6,65.945,6594.5,Fire
123.323,45.293,2010,1,4,208.01,208.01,208.01,52.0025,832.04,41.602,1040.05,Fire
123.329,45.293,2003,1,10,316.53,316.53,316.53,31.653,3165.3,28.77545455,3481.83,Fire
123.333,45.293,1987,1,7,311.66,311.66,311.66,44.52285714,2181.62,38.9575,2493.28,Fire
123.335,45.293,1987,1,8,561.82,561.82,561.82,70.2275,4494.56,62.42444444,5056.38,Fire
123.339,45.293,1996,2,9,616.35,308.175,1232.7,68.48333333,5547.15,56.03181818,6779.85,Fire
123.371,45.293,2004,4,7,488.73,122.1825,1954.92,69.81857143,3421.11,44.43,5376.03,Fire
123.321,45.295,2010,1,4,448.97,448.97,448.97,112.2425,1795.88,89.794,2244.85,Fire
123.365,45.295,2000,2,10,567.9,283.95,1135.8,56.79,5679,47.325,6814.8,Fire
123.367,45.295,2000,1,10,389.85,389.85,389.85,38.985,3898.5,35.44090909,4288.35,Fire
123.375,45.295,1986,1,6,231.63,231.63,231.63,38.605,1389.78,33.09,1621.41,Fire
123.385,45.296,1989,1,9,252.86,252.86,252.86,28.09555556,2275.74,25.286,2528.6,Fire
123.391,45.296,1987,1,9,182.22,182.22,182.22,20.24666667,1639.98,18.222,1822.2,Fire
123.393,45.296,1987,1,7,182.61,182.61,182.61,26.08714286,1278.27,22.82625,1460.88,Fire
123.331,45.297,2002,1,10,681.68,681.68,681.68,68.168,6816.8,61.97090909,7498.48,Fire
123.333,45.297,2002,2,8,527.77,263.885,1055.54,65.97125,4222.16,52.777,5277.7,Fire
123.335,45.297,1993,1,10,501.75,501.75,501.75,50.175,5017.5,45.61363636,5519.25,Fire
123.337,45.297,1993,1,10,546.73,546.73,546.73,54.673,5467.3,49.70272727,6014.03,Fire
123.339,45.297,1993,2,9,602.49,301.245,1204.98,66.94333333,5422.41,54.77181818,6627.39,Fire
123.361,45.297,2000,1,10,281.02,281.02,281.02,28.102,2810.2,25.54727273,3091.22,Fire
123.365,45.297,2000,2,8,516.76,258.38,1033.52,64.595,4134.08,51.676,5167.6,Fire
123.367,45.297,2000,2,10,682.44,341.22,1364.88,68.244,6824.4,56.87,8189.28,Fire
123.371,45.297,1985,2,9,455.8,227.9,911.6,50.64444444,4102.2,41.43636364,5013.8,Fire
123.373,45.297,1985,3,5,272.17,90.72333333,816.51,54.434,1360.85,34.02125,2177.36,Fire
123.321,45.299,2005,2,8,347.95,173.975,695.9,43.49375,2783.6,34.795,3479.5,Fire
123.323,45.299,2005,1,9,604.93,604.93,604.93,67.21444444,5444.37,60.493,6049.3,Fire
123.331,45.299,2002,1,10,623.36,623.36,623.36,62.336,6233.6,56.66909091,6856.96,Fire
123.337,45.299,1993,3,8,693.49,231.1633333,2080.47,86.68625,5547.92,63.04454545,7628.39,Fire
123.363,45.299,2000,2,9,602.86,301.43,1205.72,66.98444444,5425.74,54.80545455,6631.46,Fire
123.325,45.301,2002,1,5,242.66,242.66,242.66,48.532,1213.3,40.44333333,1455.96,Fire
123.361,45.301,2000,1,7,176.02,176.02,176.02,25.14571429,1232.14,22.0025,1408.16,Fire
123.365,45.301,1985,3,8,547.9,182.6333333,1643.7,68.4875,4383.2,49.80909091,6026.9,Fire
123.367,45.301,1985,3,5,368.5,122.8333333,1105.5,73.7,1842.5,46.0625,2948,Fire
123.369,45.301,1988,1,4,170.36,170.36,170.36,42.59,681.44,34.072,851.8,Fire
123.321,45.303,2005,3,7,615.53,205.1766667,1846.59,87.93285714,4308.71,61.553,6155.3,Fire
123.323,45.303,1988,1,7,229.63,229.63,229.63,32.80428571,1607.41,28.70375,1837.04,Fire
123.333,45.303,2002,1,10,582.67,582.67,582.67,58.267,5826.7,52.97,6409.37,Fire
123.345,45.303,1994,1,9,523.95,523.95,523.95,58.21666667,4715.55,52.395,5239.5,Fire
123.363,45.303,1985,2,8,429.08,214.54,858.16,53.635,3432.64,42.908,4290.8,Fire
123.394,45.303,1990,1,7,261.72,261.72,261.72,37.38857143,1832.04,32.715,2093.76,Fire
123.402,45.303,2000,1,5,662.45,662.45,662.45,132.49,3312.25,110.4083333,3974.7,Fire
123.383,45.304,1990,3,7,304.9,101.6333333,914.7,43.55714286,2134.3,30.49,3049,Fire
123.389,45.304,2002,3,10,512.6,170.8666667,1537.8,51.26,5126,39.43076923,6663.8,Fire
123.391,45.304,1990,2,9,527.52,263.76,1055.04,58.61333333,4747.68,47.95636364,5802.72,Fire
123.394,45.304,1990,1,8,540.6,540.6,540.6,67.575,4324.8,60.06666667,4865.4,Fire
123.4,45.304,2000,1,4,298.09,298.09,298.09,74.5225,1192.36,59.618,1490.45,Fire
123.404,45.304,1988,1,10,195.95,195.95,195.95,19.595,1959.5,17.81363636,2155.45,Fire
123.319,45.305,2005,1,9,455.92,455.92,455.92,50.65777778,4103.28,45.592,4559.2,Fire
123.353,45.305,2006,1,8,387.25,387.25,387.25,48.40625,3098,43.02777778,3485.25,Fire
123.355,45.305,2006,2,7,630.98,315.49,1261.96,90.14,4416.86,70.10888889,5678.82,Fire
123.359,45.305,2001,3,9,580.71,193.57,1742.13,64.52333333,5226.39,48.3925,6968.52,Fire
123.383,45.305,1990,2,7,578.45,289.225,1156.9,82.63571429,4049.15,64.27222222,5206.05,Fire
123.385,45.306,2002,2,9,585.19,292.595,1170.38,65.02111111,5266.71,53.19909091,6437.09,Fire
123.387,45.306,2003,1,8,590.46,590.46,590.46,73.8075,4723.68,65.60666667,5314.14,Fire
123.389,45.306,2003,1,7,590.59,590.59,590.59,84.37,4134.13,73.82375,4724.72,Fire
123.406,45.306,1995,8,2,205.08,25.635,1640.64,102.54,410.16,20.508,2050.8,Fire
123.323,45.307,2006,1,8,279.44,279.44,279.44,34.93,2235.52,31.04888889,2514.96,Fire
123.329,45.307,1990,6,9,500.68,83.44666667,3004.08,55.63111111,4506.12,33.37866667,7510.2,Fire
123.353,45.307,2004,1,10,160.95,160.95,160.95,16.095,1609.5,14.63181818,1770.45,Fire
123.355,45.307,2006,2,7,608.8,304.4,1217.6,86.97142857,4261.6,67.64444444,5479.2,Fire
123.357,45.307,2006,2,7,644.28,322.14,1288.56,92.04,4509.96,71.58666667,5798.52,Fire
123.361,45.307,2000,1,10,273.72,273.72,273.72,27.372,2737.2,24.88363636,3010.92,Fire
123.398,45.307,2011,2,2,581.43,290.715,1162.86,290.715,1162.86,145.3575,2325.72,Fire
123.4,45.307,2011,2,2,618.19,309.095,1236.38,309.095,1236.38,154.5475,2472.76,Fire
123.404,45.307,2000,1,10,657.98,657.98,657.98,65.798,6579.8,59.81636364,7237.78,Fire
123.383,45.308,1990,3,9,439.41,146.47,1318.23,48.82333333,3954.69,36.6175,5272.92,Fire
123.387,45.308,2003,1,5,224.85,224.85,224.85,44.97,1124.25,37.475,1349.1,Fire
123.398,45.308,2011,1,3,587.79,587.79,587.79,195.93,1763.37,146.9475,2351.16,Fire
123.4,45.308,2011,1,3,518.21,518.21,518.21,172.7366667,1554.63,129.5525,2072.84,Fire
123.337,45.309,2006,1,8,268.24,268.24,268.24,33.53,2145.92,29.80444444,2414.16,Fire
123.343,45.309,1994,1,6,340.25,340.25,340.25,56.70833333,2041.5,48.60714286,2381.75,Fire
123.351,45.309,2000,1,10,403.37,403.37,403.37,40.337,4033.7,36.67,4437.07,Fire
123.359,45.309,2000,1,9,465.16,465.16,465.16,51.68444444,4186.44,46.516,4651.6,Fire
123.383,45.309,1991,2,9,587.27,293.635,1174.54,65.25222222,5285.43,53.38818182,6459.97,Fire
123.394,45.309,1993,1,8,308.61,308.61,308.61,38.57625,2468.88,34.29,2777.49,Fire
123.391,45.31,1995,1,9,365.84,365.84,365.84,40.64888889,3292.56,36.584,3658.4,Fire
123.402,45.31,1985,5,9,374.43,74.886,1872.15,41.60333333,3369.87,26.745,5242.02,Fire
123.402,45.312,1989,1,10,194.03,194.03,194.03,19.403,1940.3,17.63909091,2134.33,Fire
123.404,45.312,2005,1,7,208.48,208.48,208.48,29.78285714,1459.36,26.06,1667.84,Fire
123.406,45.312,1987,3,10,356.56,118.8533333,1069.68,35.656,3565.6,27.42769231,4635.28,Fire
123.327,45.313,2002,3,10,697.52,232.5066667,2092.56,69.752,6975.2,53.65538462,9067.76,Fire
123.328,45.313,2002,3,10,583.55,194.5166667,1750.65,58.355,5835.5,44.88846154,7586.15,Fire
123.334,45.313,2010,3,2,325.46,108.4866667,976.38,162.73,650.92,65.092,1627.3,Fire
123.335,45.313,1999,1,9,436.35,436.35,436.35,48.48333333,3927.15,43.635,4363.5,Fire
123.331,45.314,1999,2,10,642.12,321.06,1284.24,64.212,6421.2,53.51,7705.44,Fire
123.334,45.314,1999,1,10,613.81,613.81,613.81,61.381,6138.1,55.80090909,6751.91,Fire
123.321,45.315,2005,2,8,237.5,118.75,475,29.6875,1900,23.75,2375,Fire
123.323,45.315,2005,4,6,212.37,53.0925,849.48,35.395,1274.22,21.237,2123.7,Fire
123.324,45.315,2006,1,8,267.7,267.7,267.7,33.4625,2141.6,29.74444444,2409.3,Fire
123.325,45.315,2006,1,8,456.66,456.66,456.66,57.0825,3653.28,50.74,4109.94,Fire
123.326,45.315,2006,1,8,478.04,478.04,478.04,59.755,3824.32,53.11555556,4302.36,Fire
123.327,45.315,2006,1,8,210.42,210.42,210.42,26.3025,1683.36,23.38,1893.78,Fire
123.328,45.315,2006,1,8,152.21,152.21,152.21,19.02625,1217.68,16.91222222,1369.89,Fire
123.322,45.317,2005,1,9,393.58,393.58,393.58,43.73111111,3542.22,39.358,3935.8,Fire
123.325,45.319,1991,1,5,158.68,158.68,158.68,31.736,793.4,26.44666667,952.08,Fire
123.328,45.319,1991,1,7,271.26,271.26,271.26,38.75142857,1898.82,33.9075,2170.08,Fire
123.365,45.277,2005,6,1,-2.33,-0.388333333,-13.98,-2.33,-2.33,-0.332857143,-16.31,Insect
123.377,45.279,2004,5,1,12.35,2.47,61.75,12.35,12.35,2.058333333,74.1,Insect
123.329,45.295,1987,9,19,-11.19,-1.243333333,-100.71,-0.588947368,-212.61,-0.399642857,-313.32,Insect
123.353,45.299,1995,5,14,-28.37,-5.674,-141.85,-2.026428571,-397.18,-1.493157895,-539.03,Insect
123.402,45.304,2000,9,1,238.73,26.52555556,2148.57,238.73,238.73,23.873,2387.3,Insect
123.404,45.306,1999,9,1,120.2,13.35555556,1081.8,120.2,120.2,12.02,1202,Insect
123.341,45.307,1987,6,12,8.61,1.435,51.66,0.7175,103.32,0.478333333,154.98,Insect
123.393,45.31,1988,10,16,-164.48,-16.448,-1644.8,-10.28,-2631.68,-6.326153846,-4276.48,Insect
123.322,45.313,1992,5,1,7.03,1.406,35.15,7.03,7.03,1.171666667,42.18,Insect
123.32,45.315,2003,5,5,-64.6,-12.92,-323,-12.92,-323,-6.46,-646,Insect
123.319,45.275,0,0,0,0,0,0,0,0,0,0,None
123.337,45.275,0,0,0,0,0,0,0,0,0,0,None
123.363,45.275,0,0,0,0,0,0,0,0,0,0,None
123.365,45.275,0,0,0,0,0,0,0,0,0,0,None
123.367,45.275,0,0,0,0,0,0,0,0,0,0,None
123.369,45.275,0,0,0,0,0,0,0,0,0,0,None
123.371,45.275,0,0,0,0,0,0,0,0,0,0,None
123.375,45.275,0,0,0,0,0,0,0,0,0,0,None
123.377,45.275,0,0,0,0,0,0,0,0,0,0,None
123.379,45.275,0,0,0,0,0,0,0,0,0,0,None
123.381,45.275,0,0,0,0,0,0,0,0,0,0,None
123.383,45.275,0,0,0,0,0,0,0,0,0,0,None
123.323,45.277,0,0,0,0,0,0,0,0,0,0,None
123.337,45.277,0,0,0,0,0,0,0,0,0,0,None
123.339,45.277,0,0,0,0,0,0,0,0,0,0,None
123.363,45.277,0,0,0,0,0,0,0,0,0,0,None
123.369,45.277,0,0,0,0,0,0,0,0,0,0,None
123.371,45.277,0,0,0,0,0,0,0,0,0,0,None
123.375,45.277,0,0,0,0,0,0,0,0,0,0,None
123.377,45.277,0,0,0,0,0,0,0,0,0,0,None
123.379,45.277,0,0,0,0,0,0,0,0,0,0,None
123.381,45.277,0,0,0,0,0,0,0,0,0,0,None
123.383,45.277,0,0,0,0,0,0,0,0,0,0,None
123.327,45.279,0,0,0,0,0,0,0,0,0,0,None
123.329,45.279,0,0,0,0,0,0,0,0,0,0,None
123.331,45.279,0,0,0,0,0,0,0,0,0,0,None
123.333,45.279,0,0,0,0,0,0,0,0,0,0,None
123.335,45.279,0,0,0,0,0,0,0,0,0,0,None
123.361,45.279,0,0,0,0,0,0,0,0,0,0,None
123.373,45.279,0,0,0,0,0,0,0,0,0,0,None
123.379,45.279,0,0,0,0,0,0,0,0,0,0,None
123.381,45.279,0,0,0,0,0,0,0,0,0,0,None
123.383,45.279,0,0,0,0,0,0,0,0,0,0,None
123.327,45.281,0,0,0,0,0,0,0,0,0,0,None
123.331,45.281,0,0,0,0,0,0,0,0,0,0,None
123.333,45.281,0,0,0,0,0,0,0,0,0,0,None
123.335,45.281,0,0,0,0,0,0,0,0,0,0,None
123.365,45.281,0,0,0,0,0,0,0,0,0,0,None
123.369,45.281,0,0,0,0,0,0,0,0,0,0,None
123.371,45.281,0,0,0,0,0,0,0,0,0,0,None
123.373,45.281,0,0,0,0,0,0,0,0,0,0,None
123.375,45.281,0,0,0,0,0,0,0,0,0,0,None
123.377,45.281,0,0,0,0,0,0,0,0,0,0,None
123.379,45.281,0,0,0,0,0,0,0,0,0,0,None
123.381,45.281,0,0,0,0,0,0,0,0,0,0,None
123.383,45.281,0,0,0,0,0,0,0,0,0,0,None
123.323,45.283,0,0,0,0,0,0,0,0,0,0,None
123.325,45.283,0,0,0,0,0,0,0,0,0,0,None
123.327,45.283,0,0,0,0,0,0,0,0,0,0,None
123.329,45.283,0,0,0,0,0,0,0,0,0,0,None
123.331,45.283,0,0,0,0,0,0,0,0,0,0,None
123.333,45.283,0,0,0,0,0,0,0,0,0,0,None
123.335,45.283,0,0,0,0,0,0,0,0,0,0,None
123.337,45.283,0,0,0,0,0,0,0,0,0,0,None
123.339,45.283,0,0,0,0,0,0,0,0,0,0,None
123.363,45.283,0,0,0,0,0,0,0,0,0,0,None
123.365,45.283,0,0,0,0,0,0,0,0,0,0,None
123.367,45.283,0,0,0,0,0,0,0,0,0,0,None
123.369,45.283,0,0,0,0,0,0,0,0,0,0,None
123.371,45.283,0,0,0,0,0,0,0,0,0,0,None
123.373,45.283,0,0,0,0,0,0,0,0,0,0,None
123.375,45.283,0,0,0,0,0,0,0,0,0,0,None
123.377,45.283,0,0,0,0,0,0,0,0,0,0,None
123.379,45.283,0,0,0,0,0,0,0,0,0,0,None
123.381,45.283,0,0,0,0,0,0,0,0,0,0,None
123.383,45.283,0,0,0,0,0,0,0,0,0,0,None
123.327,45.285,0,0,0,0,0,0,0,0,0,0,None
123.329,45.285,0,0,0,0,0,0,0,0,0,0,None
123.331,45.285,0,0,0,0,0,0,0,0,0,0,None
123.333,45.285,0,0,0,0,0,0,0,0,0,0,None
123.335,45.285,0,0,0,0,0,0,0,0,0,0,None
123.337,45.285,0,0,0,0,0,0,0,0,0,0,None
123.339,45.285,0,0,0,0,0,0,0,0,0,0,None
123.351,45.285,0,0,0,0,0,0,0,0,0,0,None
123.363,45.285,0,0,0,0,0,0,0,0,0,0,None
123.365,45.285,0,0,0,0,0,0,0,0,0,0,None
123.367,45.285,0,0,0,0,0,0,0,0,0,0,None
123.369,45.285,0,0,0,0,0,0,0,0,0,0,None
123.371,45.285,0,0,0,0,0,0,0,0,0,0,None
123.373,45.285,0,0,0,0,0,0,0,0,0,0,None
123.375,45.285,0,0,0,0,0,0,0,0,0,0,None
123.377,45.285,0,0,0,0,0,0,0,0,0,0,None
123.379,45.285,0,0,0,0,0,0,0,0,0,0,None
123.323,45.287,0,0,0,0,0,0,0,0,0,0,None
123.327,45.287,0,0,0,0,0,0,0,0,0,0,None
123.329,45.287,0,0,0,0,0,0,0,0,0,0,None
123.331,45.287,0,0,0,0,0,0,0,0,0,0,None
123.333,45.287,0,0,0,0,0,0,0,0,0,0,None
123.335,45.287,0,0,0,0,0,0,0,0,0,0,None
123.337,45.287,0,0,0,0,0,0,0,0,0,0,None
123.339,45.287,0,0,0,0,0,0,0,0,0,0,None
123.363,45.287,0,0,0,0,0,0,0,0,0,0,None
123.365,45.287,0,0,0,0,0,0,0,0,0,0,None
123.367,45.287,0,0,0,0,0,0,0,0,0,0,None
123.369,45.287,0,0,0,0,0,0,0,0,0,0,None
123.371,45.287,0,0,0,0,0,0,0,0,0,0,None
123.373,45.287,0,0,0,0,0,0,0,0,0,0,None
123.375,45.287,0,0,0,0,0,0,0,0,0,0,None
123.377,45.287,0,0,0,0,0,0,0,0,0,0,None
123.379,45.287,0,0,0,0,0,0,0,0,0,0,None
123.387,45.288,0,0,0,0,0,0,0,0,0,0,None
123.389,45.288,0,0,0,0,0,0,0,0,0,0,None
123.321,45.289,0,0,0,0,0,0,0,0,0,0,None
123.325,45.289,0,0,0,0,0,0,0,0,0,0,None
123.327,45.289,0,0,0,0,0,0,0,0,0,0,None
123.329,45.289,0,0,0,0,0,0,0,0,0,0,None
123.331,45.289,0,0,0,0,0,0,0,0,0,0,None
123.333,45.289,0,0,0,0,0,0,0,0,0,0,None
